,Time Stamp (ms),qw,qx,qy,qz,binned_qx,binned_qy,binned_qz,binned_qw,roll_x,pitch_y,yaw_z,binned_roll_x,binned_pitch_y,binned_yaw_z,frame
101,5125,0.651062,-0.0697632,-0.0238647,-0.755432,"(-0.2, 0.0]","(-0.2, 0.0]","(-0.8, -0.6]","(0.6, 0.8]",-3.1701719663284216,-7.8440998233828685,-98.27039917910938,"(-6.0, 0.0]","(-9.0, -6.0]","(-102.0, -96.0]",101
102,5175,0.564575,-0.0527344,-0.00769043,-0.823669,"(-0.2, 0.0]","(-0.2, 0.0]","(-1.0, -0.8]","(0.4, 0.6]",-2.699116811827414,-5.483180159349893,-111.01419232707111,"(-6.0, 0.0]","(-6.0, -3.0]","(-114.0, -108.0]",102
103,5226,0.446167,0.0544434,-0.0257568,-0.892883,"(0.0, 0.2]","(-0.2, 0.0]","(-1.0, -0.8]","(0.4, 0.6]",5.4424252912176545,4.257815050543583,-126.69561797817515,"(0.0, 6.0]","(3.0, 6.0]","(-132.0, -126.0]",103
104,5275,0.248291,0.174255,-0.0860596,-0.948975,"(0.0, 0.2]","(-0.2, 0.0]","(-1.0, -0.8]","(0.2, 0.4]",15.12530817462124,16.738220623259966,-148.43756581742414,"(12.0, 18.0]","(15.0, 18.0]","(-150.0, -144.0]",104
105,5326,0.101501,0.349915,-0.162354,-0.916992,"(0.2, 0.4]","(-0.2, 0.0]","(-1.0, -0.8]","(0.0, 0.2]",27.70202560252715,37.50241506694341,-157.79789254356342,"(24.0, 30.0]","(36.0, 39.0]","(-162.0, -156.0]",105
106,5380,0.0929565,0.324646,-0.123169,-0.933167,"(0.2, 0.4]","(-0.2, 0.0]","(-1.0, -0.8]","(0.0, 0.2]",20.929241621799214,35.66146895816248,-161.82270312979793,"(18.0, 24.0]","(33.0, 36.0]","(-162.0, -156.0]",106
107,5429,0.10083,0.304321,-0.112671,-0.940491,"(0.2, 0.4]","(-0.2, 0.0]","(-1.0, -0.8]","(0.0, 0.2]",19.09693973430235,33.346658350951564,-161.99305435928173,"(18.0, 24.0]","(33.0, 36.0]","(-162.0, -156.0]",107
108,5481,0.152405,0.297058,-0.125671,-0.934204,"(0.2, 0.4]","(-0.2, 0.0]","(-1.0, -0.8]","(0.0, 0.2]",22.334531953406064,31.112439559198915,-155.17776887516197,"(18.0, 24.0]","(30.0, 33.0]","(-156.0, -150.0]",108
109,5530,0.16333,0.276917,-0.106995,-0.940857,"(0.2, 0.4]","(-0.2, 0.0]","(-1.0, -0.8]","(0.0, 0.2]",19.505180313379736,29.085754008025,-155.19751793165275,"(18.0, 24.0]","(27.0, 30.0]","(-156.0, -150.0]",109
110,5579,0.119446,0.326721,-0.0637817,-0.935364,"(0.2, 0.4]","(-0.2, 0.0]","(-1.0, -0.8]","(0.0, 0.2]",14.228656889705075,36.58226951935809,-160.72055199658186,"(12.0, 18.0]","(36.0, 39.0]","(-162.0, -156.0]",110
111,5629,0.095459,0.543213,-0.105652,-0.827454,"(0.4, 0.6]","(-0.2, 0.0]","(-1.0, -0.8]","(0.0, 0.2]",35.70688988570687,61.49382632659722,-145.14525744869712,"(30.0, 36.0]","(60.0, 63.0]","(-150.0, -144.0]",111
112,5679,0.136841,0.593628,-0.0952759,-0.787231,"(0.4, 0.6]","(-0.2, 0.0]","(-0.8, -0.6]","(0.0, 0.2]",48.44521135730174,65.31714935269886,-128.10652067274515,"(48.0, 54.0]","(63.0, 66.0]","(-132.0, -126.0]",112
113,5731,0.160278,0.566711,-0.0791016,-0.804321,"(0.4, 0.6]","(-0.2, 0.0]","(-1.0, -0.8]","(0.0, 0.2]",41.82413579550329,62.40492682138794,-131.3990106092804,"(36.0, 42.0]","(60.0, 63.0]","(-132.0, -126.0]",113
114,5781,0.139832,0.570068,-0.0442505,-0.808411,"(0.4, 0.6]","(-0.2, 0.0]","(-1.0, -0.8]","(0.0, 0.2]",33.71399706534058,65.40986729376988,-138.3531069595581,"(30.0, 36.0]","(63.0, 66.0]","(-144.0, -138.0]",114
115,5831,0.125305,0.583801,-0.0115967,-0.802063,"(0.4, 0.6]","(-0.2, 0.0]","(-1.0, -0.8]","(0.0, 0.2]",27.406865430887716,69.00589078270346,-143.2120628108774,"(24.0, 30.0]","(69.0, 72.0]","(-144.0, -138.0]",115
116,5883,0.153076,0.562439,0.00994873,-0.8125,"(0.4, 0.6]","(0.0, 0.2]","(-1.0, -0.8]","(0.0, 0.2]",23.02358575179144,66.48938245163595,-143.4525812922137,"(18.0, 24.0]","(66.0, 69.0]","(-144.0, -138.0]",116
117,5933,0.207764,0.550049,0.00305176,-0.808899,"(0.4, 0.6]","(0.0, 0.2]","(-1.0, -0.8]","(0.2, 0.4]",29.520712246611488,63.01112538530801,-132.84309707420456,"(24.0, 30.0]","(63.0, 66.0]","(-138.0, -132.0]",117
118,5982,0.211975,0.545166,0.0308228,-0.810486,"(0.4, 0.6]","(0.0, 0.2]","(-1.0, -0.8]","(0.2, 0.4]",24.169999878840976,63.738869121183114,-135.52192096417286,"(24.0, 30.0]","(63.0, 66.0]","(-138.0, -132.0]",118
119,6033,0.211731,0.541809,0.0571899,-0.811401,"(0.4, 0.6]","(0.0, 0.2]","(-1.0, -0.8]","(0.2, 0.4]",18.58324326019321,64.61399389848526,-138.937065387843,"(18.0, 24.0]","(63.0, 66.0]","(-144.0, -138.0]",119
120,6087,0.170959,0.536133,0.083374,-0.822449,"(0.4, 0.6]","(0.0, 0.2]","(-1.0, -0.8]","(0.0, 0.2]",6.405730550216549,65.55452889865653,-152.38764505038387,"(6.0, 12.0]","(63.0, 66.0]","(-156.0, -150.0]",120
121,6138,0.200684,0.535034,0.0516357,-0.819031,"(0.4, 0.6]","(0.0, 0.2]","(-1.0, -0.8]","(0.2, 0.4]",17.135976714776596,63.78356567128271,-141.75288739614015,"(12.0, 18.0]","(63.0, 66.0]","(-144.0, -138.0]",121
122,6187,0.231873,0.571472,0.0262451,-0.786743,"(0.4, 0.6]","(0.0, 0.2]","(-0.8, -0.6]","(0.2, 0.4]",32.92724362066744,65.69612553343633,-125.55216039258886,"(30.0, 36.0]","(63.0, 66.0]","(-126.0, -120.0]",122
123,6237,0.272705,0.579529,0.0230103,-0.767639,"(0.4, 0.6]","(0.0, 0.2]","(-0.8, -0.6]","(0.2, 0.4]",40.626517830366865,64.45797010316251,-114.61233388662599,"(36.0, 42.0]","(63.0, 66.0]","(-120.0, -114.0]",123
124,6287,0.361084,0.621643,-0.0448608,-0.693665,"(0.6, 0.8]","(-0.2, 0.0]","(-0.8, -0.6]","(0.2, 0.4]",66.42101872852471,56.10105464943684,-86.54227119541453,"(66.0, 72.0]","(54.0, 57.0]","(-90.0, -84.0]",124
125,6338,0.435974,0.645081,-0.0302124,-0.626831,"(0.6, 0.8]","(-0.2, 0.0]","(-0.8, -0.6]","(0.4, 0.6]",74.54826887289069,51.47572118558634,-70.06459321244773,"(72.0, 78.0]","(51.0, 54.0]","(-72.0, -66.0]",125
126,6388,0.469666,0.658752,0.0166626,-0.587524,"(0.6, 0.8]","(0.0, 0.2]","(-0.6, -0.4]","(0.4, 0.6]",77.61874924489211,52.158886250979286,-59.747262282577424,"(72.0, 78.0]","(51.0, 54.0]","(-60.0, -54.0]",126
127,6441,0.455139,0.647095,0.0640869,-0.608276,"(0.6, 0.8]","(0.0, 0.2]","(-0.8, -0.6]","(0.4, 0.6]",73.19890987688665,57.733040787960626,-61.86076847613784,"(72.0, 78.0]","(57.0, 60.0]","(-66.0, -60.0]",127
128,6491,0.486816,0.634705,0.024292,-0.59967,"(0.6, 0.8]","(0.0, 0.2]","(-0.6, -0.4]","(0.4, 0.6]",71.83913934802715,51.706947143730616,-63.17566842881793,"(66.0, 72.0]","(51.0, 54.0]","(-66.0, -60.0]",128
129,6542,0.451538,0.648376,0.0454102,-0.611267,"(0.6, 0.8]","(0.0, 0.2]","(-0.8, -0.6]","(0.4, 0.6]",73.69079022506939,56.478748061383826,-63.24924260151466,"(72.0, 78.0]","(54.0, 57.0]","(-66.0, -60.0]",129
130,6591,0.420715,0.71106,0.00494385,-0.563293,"(0.6, 0.8]","(0.0, 0.2]","(-0.6, -0.4]","(0.4, 0.6]",91.09512107575299,53.63786618847838,-51.96422189708222,"(90.0, 96.0]","(51.0, 54.0]","(-54.0, -48.0]",130
131,6642,0.380188,0.698181,-0.0462036,-0.604858,"(0.6, 0.8]","(-0.2, 0.0]","(-0.8, -0.6]","(0.2, 0.4]",87.9693715148479,54.04502613324351,-63.27841522133568,"(84.0, 90.0]","(54.0, 57.0]","(-66.0, -60.0]",131
132,6693,0.356445,0.719666,-0.0335693,-0.59491,"(0.6, 0.8]","(-0.2, 0.0]","(-0.6, -0.4]","(0.2, 0.4]",93.93882023399645,56.338590238725494,-58.46242401948607,"(90.0, 96.0]","(54.0, 57.0]","(-60.0, -54.0]",132
133,6743,0.315796,0.677246,-0.0078125,-0.66449,"(0.6, 0.8]","(-0.2, 0.0]","(-0.8, -0.6]","(0.2, 0.4]",79.32952875215003,63.523145262945015,-74.81489590523458,"(78.0, 84.0]","(63.0, 66.0]","(-78.0, -72.0]",133
134,6794,0.298279,0.675293,-0.015686,-0.674377,"(0.6, 0.8]","(-0.2, 0.0]","(-0.8, -0.6]","(0.2, 0.4]",78.34144613796555,64.34631142072705,-78.00712361714797,"(78.0, 84.0]","(63.0, 66.0]","(-84.0, -78.0]",134
135,6845,0.254639,0.653564,0.0392456,-0.71167,"(0.6, 0.8]","(0.0, 0.2]","(-0.8, -0.6]","(0.2, 0.4]",62.75458444507541,71.84727593322074,-92.94883202177466,"(60.0, 66.0]","(69.0, 72.0]","(-96.0, -90.0]",135
136,6896,0.200073,0.620605,0.0668335,-0.755249,"(0.6, 0.8]","(0.0, 0.2]","(-0.8, -0.6]","(0.2, 0.4]",33.72097033312372,74.60529351299147,-124.32176272971847,"(30.0, 36.0]","(72.0, 75.0]","(-126.0, -120.0]",136
137,6948,0.149231,0.61377,0.0525513,-0.773438,"(0.6, 0.8]","(0.0, 0.2]","(-0.8, -0.6]","(0.0, 0.2]",22.9189364908724,74.83083878229272,-140.52874468763306,"(18.0, 24.0]","(72.0, 75.0]","(-144.0, -138.0]",137
138,6997,0.157959,0.618713,0.0498047,-0.768005,"(0.6, 0.8]","(0.0, 0.2]","(-0.8, -0.6]","(0.0, 0.2]",27.400472329786115,75.02017267164462,-135.5577162360134,"(24.0, 30.0]","(75.0, 78.0]","(-138.0, -132.0]",138
139,7046,0.18988,0.652161,0.0310669,-0.733276,"(0.6, 0.8]","(0.0, 0.2]","(-0.8, -0.6]","(0.0, 0.2]",53.88286097539702,75.51189999140554,-107.99489926814547,"(48.0, 54.0]","(75.0, 78.0]","(-108.0, -102.0]",139
140,7095,0.246704,0.687073,-0.00927734,-0.68335,"(0.6, 0.8]","(-0.2, 0.0]","(-0.8, -0.6]","(0.2, 0.4]",81.004288677385,69.14087586696986,-79.33778323225721,"(78.0, 84.0]","(69.0, 72.0]","(-84.0, -78.0]",140
141,7147,0.26123,0.63739,-0.00732422,-0.724915,"(0.6, 0.8]","(-0.2, 0.0]","(-0.8, -0.6]","(0.2, 0.4]",61.39097221413082,66.95870385352657,-97.49377696593363,"(60.0, 66.0]","(66.0, 69.0]","(-102.0, -96.0]",141
142,7199,0.265503,0.574463,-0.0379028,-0.773376,"(0.4, 0.6]","(-0.2, 0.0]","(-0.8, -0.6]","(0.2, 0.4]",47.16640985758636,60.27146777730295,-113.66414901678525,"(42.0, 48.0]","(60.0, 63.0]","(-114.0, -108.0]",142
143,7249,0.233215,0.521301,-0.00891113,-0.820862,"(0.4, 0.6]","(-0.2, 0.0]","(-1.0, -0.8]","(0.2, 0.4]",29.459906395836153,58.39090557227064,-131.56477672154358,"(24.0, 30.0]","(57.0, 60.0]","(-132.0, -126.0]",143
144,7299,0.245605,0.499451,0.0222168,-0.830505,"(0.4, 0.6]","(0.0, 0.2]","(-1.0, -0.8]","(0.2, 0.4]",22.62489668810814,57.19314644642169,-134.6036170421842,"(18.0, 24.0]","(57.0, 60.0]","(-138.0, -132.0]",144
145,7350,0.290283,0.509888,0.00256348,-0.809753,"(0.4, 0.6]","(0.0, 0.2]","(-1.0, -0.8]","(0.2, 0.4]",31.303890279214357,55.82144989225217,-123.67218161019328,"(30.0, 36.0]","(54.0, 57.0]","(-126.0, -120.0]",145
146,7398,0.377808,0.460144,-0.013916,-0.803345,"(0.4, 0.6]","(-0.2, 0.0]","(-1.0, -0.8]","(0.2, 0.4]",32.71073763227855,46.783631893445744,-115.15586099157603,"(30.0, 36.0]","(45.0, 48.0]","(-120.0, -114.0]",146
147,7450,0.433289,0.44165,-0.00915527,-0.785583,"(0.4, 0.6]","(-0.2, 0.0]","(-0.8, -0.6]","(0.4, 0.6]",33.075142856638934,43.31107259507299,-108.79439072433104,"(30.0, 36.0]","(42.0, 45.0]","(-114.0, -108.0]",147
148,7500,0.529724,0.567139,-0.0629272,-0.627502,"(0.4, 0.6]","(-0.2, 0.0]","(-0.8, -0.6]","(0.4, 0.6]",62.84164605096381,40.174012930073886,-74.47297140486334,"(60.0, 66.0]","(39.0, 42.0]","(-78.0, -72.0]",148
149,7553,0.580322,0.704956,-0.076416,-0.400452,"(0.6, 0.8]","(-0.2, 0.0]","(-0.6, -0.4]","(0.4, 0.6]",90.36921242834923,28.420565401090776,-40.618551952155066,"(90.0, 96.0]","(27.0, 30.0]","(-42.0, -36.0]",149
150,7604,0.626709,0.736816,0.0275879,-0.252075,"(0.6, 0.8]","(0.0, 0.2]","(-0.4, -0.2]","(0.6, 0.8]",95.48536633546038,23.957520050019376,-17.53363402609943,"(90.0, 96.0]","(21.0, 24.0]","(-18.0, -12.0]",150
151,7655,0.685181,0.686279,0.11261,-0.216553,"(0.6, 0.8]","(0.0, 0.2]","(-0.4, -0.2]","(0.6, 0.8]",87.89923273483846,26.842232333525693,-9.169670739752574,"(84.0, 90.0]","(24.0, 27.0]","(-12.0, -6.0]",151
152,7706,0.695129,0.687256,0.126831,-0.16864,"(0.6, 0.8]","(0.0, 0.2]","(-0.2, 0.0]","(0.6, 0.8]",88.54157149018681,24.085838656272138,-3.7758198704588555,"(84.0, 90.0]","(24.0, 27.0]","(-6.0, 0.0]",152
153,7755,0.66333,0.723999,0.0518799,-0.182129,"(0.6, 0.8]","(0.0, 0.2]","(-0.2, 0.0]","(0.6, 0.8]",93.26336364494134,19.422704293149454,-10.168332730788089,"(90.0, 96.0]","(18.0, 21.0]","(-12.0, -6.0]",153
154,7806,0.674072,0.702515,-0.0466919,-0.22345,"(0.6, 0.8]","(-0.2, 0.0]","(-0.4, -0.2]","(0.6, 0.8]",89.49122460375558,14.536927688082928,-22.270203298460686,"(84.0, 90.0]","(12.0, 15.0]","(-24.0, -18.0]",154
155,7856,0.706421,0.662537,-0.0549316,-0.24292,"(0.6, 0.8]","(-0.2, 0.0]","(-0.4, -0.2]","(0.6, 0.8]",83.1256518203993,14.138933672493852,-25.40322551132455,"(78.0, 84.0]","(12.0, 15.0]","(-30.0, -24.0]",155
156,7907,0.674805,0.69696,0.0435181,-0.238708,"(0.6, 0.8]","(0.0, 0.2]","(-0.4, -0.2]","(0.6, 0.8]",88.46208283658467,23.046377292966735,-16.510188126849027,"(84.0, 90.0]","(21.0, 24.0]","(-18.0, -12.0]",156
157,7960,0.656067,0.729065,0.0465698,-0.189453,"(0.6, 0.8]","(0.0, 0.2]","(-0.2, 0.0]","(0.6, 0.8]",94.10490888459897,19.715253056039266,-11.065433199478292,"(90.0, 96.0]","(18.0, 21.0]","(-12.0, -6.0]",157
158,8010,0.696655,0.691467,0.0203857,-0.189941,"(0.6, 0.8]","(0.0, 0.2]","(-0.2, 0.0]","(0.6, 0.8]",87.4319353075041,16.92350037312601,-14.310159770003564,"(84.0, 90.0]","(15.0, 18.0]","(-18.0, -12.0]",158
159,8059,0.726929,0.668823,0.0402222,-0.150269,"(0.6, 0.8]","(0.0, 0.2]","(-0.2, 0.0]","(0.6, 0.8]",83.9330602466429,15.040244045845206,-9.817847161789436,"(78.0, 84.0]","(15.0, 18.0]","(-12.0, -6.0]",159
160,8108,0.738403,0.668579,0.0245972,-0.0846558,"(0.6, 0.8]","(0.0, 0.2]","(-0.2, 0.0]","(0.6, 0.8]",83.91559980396977,8.599238510419399,-5.346376777420545,"(78.0, 84.0]","(6.0, 9.0]","(-6.0, 0.0]",160
161,8161,0.721008,0.690002,0.0473633,-0.0424194,"(0.6, 0.8]","(0.0, 0.2]","(-0.2, 0.0]","(0.6, 0.8]",87.49775132309276,7.286900776173963,0.24214596025171103,"(84.0, 90.0]","(6.0, 9.0]","(0.0, 6.0]",161
162,8210,0.748901,0.662537,-0.00366211,-0.0133667,"(0.6, 0.8]","(-0.2, 0.0]","(-0.2, 0.0]","(0.6, 0.8]",82.98831248204223,0.7005586375982654,-1.4253849562164607,"(78.0, 84.0]","(0.0, 3.0]","(-6.0, 0.0]",162
163,8262,0.784485,0.619751,0.0107422,-0.020813,"(0.6, 0.8]","(0.0, 0.2]","(-0.2, 0.0]","(0.6, 0.8]",76.59451402750358,2.4443795536413933,-1.109115731803343,"(72.0, 78.0]","(0.0, 3.0]","(-6.0, 0.0]",163
164,8314,0.779053,0.62439,-0.0136108,0.055481,"(0.6, 0.8]","(-0.2, 0.0]","(0.0, 0.2]","(0.6, 0.8]",77.24111900524527,-5.191573948192973,3.998535692201015,"(72.0, 78.0]","(-6.0, -3.0]","(0.0, 6.0]",164
165,8364,0.775757,0.603271,-0.0914917,0.160828,"(0.6, 0.8]","(-0.2, 0.0]","(0.0, 0.2]","(0.6, 0.8]",74.26855385200174,-19.633727995208414,8.495483894866245,"(72.0, 78.0]","(-21.0, -18.0]","(6.0, 12.0]",165
166,8414,0.806274,0.580627,-0.0253906,0.109985,"(0.4, 0.6]","(-0.2, 0.0]","(0.0, 0.2]","(0.8, 1.0]",70.7837097499639,-9.710676104362252,8.628584894472036,"(66.0, 72.0]","(-12.0, -9.0]","(6.0, 12.0]",166
167,8463,0.811951,0.572266,0.0366211,0.108887,"(0.4, 0.6]","(0.0, 0.2]","(0.0, 0.2]","(0.8, 1.0]",69.937966958864,-3.7359720594038284,12.66278708550083,"(66.0, 72.0]","(-6.0, -3.0]","(12.0, 18.0]",167
168,8513,0.81781,0.56604,-0.00512695,0.10376,"(0.4, 0.6]","(-0.2, 0.0]","(0.0, 0.2]","(0.8, 1.0]",68.77522705605548,-7.229815639120812,9.510031909079318,"(66.0, 72.0]","(-9.0, -6.0]","(6.0, 12.0]",168
169,8565,0.822266,0.560669,-0.0378418,0.0900879,"(0.4, 0.6]","(-0.2, 0.0]","(0.0, 0.2]","(0.8, 1.0]",68.07093446471622,-9.395469173330051,6.151308095634169,"(66.0, 72.0]","(-12.0, -9.0]","(6.0, 12.0]",169
170,8616,0.829102,0.557312,-0.0162964,0.0411377,"(0.4, 0.6]","(-0.2, 0.0]","(0.0, 0.2]","(0.8, 1.0]",67.71201821953528,-4.179329781463379,2.8766291503334838,"(66.0, 72.0]","(-6.0, -3.0]","(0.0, 6.0]",170
171,8666,0.836975,0.546448,-0.00909424,0.0270996,"(0.4, 0.6]","(-0.2, 0.0]","(0.0, 0.2]","(0.8, 1.0]",66.23420052113444,-2.5701538598885807,2.0322359843632993,"(66.0, 72.0]","(-3.0, 0.0]","(0.0, 6.0]",171
172,8716,0.870728,0.489014,-0.0517578,0.00219727,"(0.4, 0.6]","(-0.2, 0.0]","(0.0, 0.2]","(0.8, 1.0]",58.76302753938412,-5.295031901830463,-2.693626974121748,"(54.0, 60.0]","(-6.0, -3.0]","(-6.0, 0.0]",172
173,8767,0.870911,0.487305,-0.0552979,0.0321655,"(0.4, 0.6]","(-0.2, 0.0]","(0.0, 0.2]","(0.8, 1.0]",58.449165706035195,-7.334521851120024,0.12319676720771085,"(54.0, 60.0]","(-9.0, -6.0]","(0.0, 6.0]",173
174,8816,0.854797,0.514404,-0.0457153,0.0512085,"(0.4, 0.6]","(-0.2, 0.0]","(0.0, 0.2]","(0.8, 1.0]",61.92389891778862,-7.5180261362682534,2.34202681412407,"(60.0, 66.0]","(-9.0, -6.0]","(0.0, 6.0]",174
175,8867,0.835999,0.527161,-0.0296631,0.149292,"(0.4, 0.6]","(-0.2, 0.0]","(0.0, 0.2]","(0.8, 1.0]",63.11403480240807,-11.946985685616887,12.896127941156893,"(60.0, 66.0]","(-12.0, -9.0]","(12.0, 18.0]",175
176,8918,0.776917,0.499084,-0.012085,0.383667,"(0.4, 0.6]","(-0.2, 0.0]","(0.2, 0.4]","(0.6, 0.8]",56.791158395720224,-23.686351281740734,39.62821336881186,"(54.0, 60.0]","(-24.0, -21.0]","(36.0, 42.0]",176
177,8970,0.726501,0.404175,0.0288086,0.554932,"(0.4, 0.6]","(0.0, 0.2]","(0.4, 0.6]","(0.6, 0.8]",42.67868416012257,-24.000492268483846,65.25406407781394,"(42.0, 48.0]","(-27.0, -24.0]","(60.0, 66.0]",177
178,9021,0.762207,0.319336,0.108765,0.55249,"(0.2, 0.4]","(0.0, 0.2]","(0.4, 0.6]","(0.6, 0.8]",38.161728934878646,-10.780974647446993,68.1344458300449,"(36.0, 42.0]","(-12.0, -9.0]","(66.0, 72.0]",178
179,9072,0.757996,0.312927,0.165405,0.547852,"(0.2, 0.4]","(0.0, 0.2]","(0.4, 0.6]","(0.6, 0.8]",41.18113239512656,-5.2858328849667675,69.7290433647959,"(36.0, 42.0]","(-6.0, -3.0]","(66.0, 72.0]",179
180,9123,0.766663,0.315002,0.0698242,0.555054,"(0.2, 0.4]","(0.0, 0.2]","(0.4, 0.6]","(0.6, 0.8]",35.29609909132693,-14.041993292856109,67.32054782252646,"(30.0, 36.0]","(-15.0, -12.0]","(66.0, 72.0]",180
181,9173,0.763611,0.287964,0.0475464,0.575928,"(0.2, 0.4]","(0.0, 0.2]","(0.4, 0.6]","(0.6, 0.8]",30.800214712102346,-15.015756028859151,69.89033117121144,"(30.0, 36.0]","(-18.0, -15.0]","(66.0, 72.0]",181
182,9222,0.754944,0.271851,0.0950928,0.589172,"(0.2, 0.4]","(0.0, 0.2]","(0.4, 0.6]","(0.6, 0.8]",32.064251217173066,-10.180676598935142,73.00572546478719,"(30.0, 36.0]","(-12.0, -9.0]","(72.0, 78.0]",182
183,9273,0.727112,0.277527,0.104309,0.619202,"(0.2, 0.4]","(0.0, 0.2]","(0.6, 0.8]","(0.6, 0.8]",32.878594899608395,-11.069584302327721,77.55931740939707,"(30.0, 36.0]","(-12.0, -9.0]","(72.0, 78.0]",183
184,9326,0.665466,0.258484,0.0780029,0.695862,"(0.2, 0.4]","(0.0, 0.2]","(0.6, 0.8]","(0.6, 0.8]",27.916926867165767,-14.82871005975609,88.85298086370238,"(24.0, 30.0]","(-15.0, -12.0]","(84.0, 90.0]",184
185,9375,0.733154,0.227173,0.0429077,0.639587,"(0.2, 0.4]","(0.0, 0.2]","(0.6, 0.8]","(0.6, 0.8]",23.480827739970245,-13.159929599877568,79.4548866197835,"(18.0, 24.0]","(-15.0, -12.0]","(78.0, 84.0]",185
186,9426,0.829041,0.203369,-0.0343018,0.519775,"(0.2, 0.4]","(-0.2, 0.0]","(0.4, 0.6]","(0.8, 1.0]",18.241089797977832,-15.562215957427673,61.658622427009306,"(18.0, 24.0]","(-18.0, -15.0]","(60.0, 66.0]",186
187,9478,0.806091,0.202759,0.0183105,0.555603,"(0.2, 0.4]","(0.0, 0.2]","(0.4, 0.6]","(0.8, 1.0]",20.73902896172637,-11.291581695016605,67.0808970441834,"(18.0, 24.0]","(-12.0, -9.0]","(66.0, 72.0]",187
188,9527,0.791016,0.274475,0.0671997,0.542603,"(0.2, 0.4]","(0.0, 0.2]","(0.4, 0.6]","(0.6, 0.8]",31.113460197087928,-11.043506052827267,65.81367468412355,"(30.0, 36.0]","(-12.0, -9.0]","(60.0, 66.0]",188
189,9579,0.780884,0.286011,0.0749512,0.550232,"(0.2, 0.4]","(0.0, 0.2]","(0.4, 0.6]","(0.6, 0.8]",32.67291927736338,-11.402336185584135,66.98684971087852,"(30.0, 36.0]","(-12.0, -9.0]","(66.0, 72.0]",189
190,9629,0.739685,0.265564,0.112976,0.60791,"(0.2, 0.4]","(0.0, 0.2]","(0.6, 0.8]","(0.6, 0.8]",32.46532113172717,-8.960204228817966,76.21654405449677,"(30.0, 36.0]","(-9.0, -6.0]","(72.0, 78.0]",190
191,9682,0.753113,0.273682,0.115417,0.587036,"(0.2, 0.4]","(0.0, 0.2]","(0.4, 0.6]","(0.6, 0.8]",33.62691616579133,-8.480703467923345,73.30444667326924,"(30.0, 36.0]","(-9.0, -6.0]","(72.0, 78.0]",191
192,9732,0.837646,0.267151,0.0263672,0.475647,"(0.2, 0.4]","(0.0, 0.2]","(0.4, 0.6]","(0.8, 1.0]",28.910135903755855,-12.120926457345336,56.043621611354794,"(24.0, 30.0]","(-15.0, -12.0]","(54.0, 60.0]",192
193,9782,0.801514,0.231384,-0.152771,0.529785,"(0.2, 0.4]","(-0.2, 0.0]","(0.4, 0.6]","(0.8, 1.0]",13.87609505348734,-29.345596345956704,63.277926005218376,"(12.0, 18.0]","(-30.0, -27.0]","(60.0, 66.0]",193
194,9833,0.838257,0.245544,-0.130554,0.468994,"(0.2, 0.4]","(-0.2, 0.0]","(0.4, 0.6]","(0.8, 1.0]",18.887322396246873,-26.69288395081291,53.933282511089025,"(18.0, 24.0]","(-27.0, -24.0]","(48.0, 54.0]",194
195,9883,0.845581,0.266724,-0.0639038,0.458008,"(0.2, 0.4]","(-0.2, 0.0]","(0.4, 0.6]","(0.8, 1.0]",24.799328418364993,-20.633797033948568,52.30054642517222,"(24.0, 30.0]","(-21.0, -18.0]","(48.0, 54.0]",195
196,9932,0.824341,0.295227,-0.09552,0.473511,"(0.2, 0.4]","(-0.2, 0.0]","(0.4, 0.6]","(0.8, 1.0]",26.1401318801067,-25.916052204108844,53.631621985771616,"(24.0, 30.0]","(-27.0, -24.0]","(48.0, 54.0]",196
197,9983,0.847351,0.252502,-0.209717,0.41748,"(0.2, 0.4]","(-0.4, -0.2]","(0.4, 0.6]","(0.8, 1.0]",17.8607127345245,-34.486977690952116,46.873284486921705,"(12.0, 18.0]","(-36.0, -33.0]","(42.0, 48.0]",197
198,10035,0.863892,0.239319,-0.240417,0.372314,"(0.2, 0.4]","(-0.4, -0.2]","(0.2, 0.4]","(0.8, 1.0]",16.938898887341992,-36.41230035204699,41.02176383674051,"(12.0, 18.0]","(-39.0, -36.0]","(36.0, 42.0]",198
199,10085,0.832275,0.321045,-0.108337,0.438721,"(0.2, 0.4]","(-0.2, 0.0]","(0.4, 0.6]","(0.8, 1.0]",29.696384250974695,-27.519281033074815,48.16172006917253,"(24.0, 30.0]","(-30.0, -27.0]","(48.0, 54.0]",199
200,10135,0.814148,0.264648,-0.0259399,0.516174,"(0.2, 0.4]","(-0.2, 0.0]","(0.4, 0.6]","(0.8, 1.0]",25.207543666147487,-18.388085507820932,60.60447038239837,"(24.0, 30.0]","(-21.0, -18.0]","(60.0, 66.0]",200
201,10186,0.838806,0.0584106,-0.0521851,0.538757,"(0.0, 0.2]","(-0.2, 0.0]","(0.4, 0.6]","(0.8, 1.0]",2.4209869278430767,-8.655100137009184,65.24125083014509,"(0.0, 6.0]","(-9.0, -6.0]","(60.0, 66.0]",201
202,10236,0.820068,-0.0214844,-0.0828857,0.565796,"(-0.2, 0.0]","(-0.2, 0.0]","(0.4, 0.6]","(0.8, 1.0]",-7.460685876572779,-6.409620231388706,69.62486545276491,"(-12.0, -6.0]","(-9.0, -6.0]","(66.0, 72.0]",202
